frame,EyeAspectRatio,left_eye_landmarks,right_eye_landmarks,Label
"[[[ 18   6   0]
  [ 18   6   0]
  [ 18   6   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 73  61  41]
  [ 73  61  41]
  [ 73  61  41]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[131 113  89]
  [131 113  89]
  [131 113  89]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [201 159  95]
  [201 159  95]
  [201 159  95]]

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [201 159  95]
  [201 159  95]
  [201 159  95]]

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [201 159  95]
  [201 159  95]
  [201 159  95]]]",0.3028470160886319,"[(292, 143), (297, 139), (304, 139), (311, 143), (304, 144), (298, 145)]","[(338, 141), (344, 137), (351, 136), (356, 139), (351, 142), (344, 142)]",0
"[[[ 19   7   0]
  [ 19   7   0]
  [ 19   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 74  62  42]
  [ 74  62  42]
  [ 74  62  42]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[132 114  90]
  [132 114  90]
  [132 114  90]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[192 154  97]
  [192 154  97]
  [192 154  97]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[192 154  97]
  [192 154  97]
  [192 154  97]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[192 154  97]
  [192 154  97]
  [192 154  97]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]]",0.28478915522099,"[(294, 145), (299, 142), (306, 141), (312, 145), (306, 147), (299, 147)]","[(340, 144), (346, 140), (353, 139), (358, 142), (353, 145), (347, 145)]",0
"[[[ 19   7   0]
  [ 19   7   0]
  [ 19   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 74  62  42]
  [ 74  62  42]
  [ 74  62  42]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[132 114  90]
  [132 114  90]
  [132 114  90]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]]",0.31686967055796444,"[(295, 149), (301, 145), (308, 145), (314, 149), (308, 150), (301, 151)]","[(341, 147), (347, 143), (354, 142), (360, 145), (355, 148), (348, 148)]",0
"[[[ 19   7   0]
  [ 19   7   0]
  [ 19   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 74  62  42]
  [ 74  62  42]
  [ 74  62  42]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[132 114  90]
  [132 114  90]
  [132 114  90]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]]",0.32149042625732316,"[(295, 151), (301, 147), (308, 147), (314, 152), (308, 153), (301, 153)]","[(341, 150), (347, 145), (354, 145), (360, 148), (355, 151), (348, 151)]",0
"[[[ 19   7   0]
  [ 19   7   0]
  [ 19   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 74  62  42]
  [ 74  62  42]
  [ 74  62  42]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[132 114  90]
  [132 114  90]
  [132 114  90]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]]",0.3246844750197061,"[(296, 154), (302, 151), (309, 150), (315, 154), (309, 156), (302, 157)]","[(342, 153), (348, 148), (354, 148), (360, 151), (355, 153), (348, 154)]",0
"[[[ 21   7   0]
  [ 21   7   0]
  [ 21   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 76  62  40]
  [ 76  62  40]
  [ 76  62  40]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[134 115  89]
  [134 115  89]
  [134 115  89]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [199 156  95]
  [199 156  95]
  [199 156  95]]]",0.3108805342603502,"[(296, 154), (301, 151), (308, 151), (314, 155), (308, 156), (301, 157)]","[(341, 153), (347, 149), (354, 148), (359, 152), (355, 154), (348, 154)]",0
"[[[ 21   7   0]
  [ 21   7   0]
  [ 21   7   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 76  62  40]
  [ 76  62  40]
  [ 76  62  40]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[134 115  89]
  [134 115  89]
  [134 115  89]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]]",0.27853604893991946,"[(295, 154), (301, 151), (308, 151), (314, 155), (308, 156), (301, 157)]","[(341, 153), (347, 149), (353, 149), (359, 152), (354, 154), (347, 154)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 19   0  17]
  [ 20   0  18]
  [ 20   0  18]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 67  43  65]
  [ 68  44  66]
  [ 68  44  66]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  91 130]
  [120  92 131]
  [120  92 131]]

 ...

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[190 151  96]
  [190 151  96]
  [190 151  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]]",0.3235420259543751,"[(294, 153), (300, 149), (307, 149), (313, 154), (307, 155), (300, 155)]","[(340, 152), (346, 148), (353, 147), (358, 150), (353, 153), (346, 153)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 19   0  16]
  [ 20   0  17]
  [ 20   0  17]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 67  44  64]
  [ 68  45  65]
  [ 68  45  65]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  92 129]
  [120  93 130]
  [120  93 130]]

 ...

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [200 157  96]
  [200 157  96]
  [200 157  96]]]",0.30684002760874085,"[(293, 151), (299, 147), (306, 147), (313, 152), (306, 153), (299, 154)]","[(340, 151), (346, 147), (353, 146), (358, 149), (353, 152), (346, 152)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 19   0  16]
  [ 20   0  17]
  [ 20   0  17]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 67  44  64]
  [ 68  45  65]
  [ 68  45  65]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  92 129]
  [120  93 130]
  [120  93 130]]

 ...

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]]",0.3181768886935973,"[(292, 150), (298, 146), (305, 146), (312, 151), (305, 153), (298, 153)]","[(339, 150), (345, 145), (352, 144), (358, 148), (353, 151), (346, 151)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]]",0.32149042625732316,"[(292, 150), (298, 146), (305, 146), (312, 151), (305, 153), (298, 153)]","[(339, 150), (345, 145), (352, 144), (358, 148), (353, 151), (346, 151)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [200 158  94]
  [200 158  94]
  [200 158  94]]]",0.3396112973883151,"[(292, 150), (298, 146), (305, 146), (312, 151), (305, 153), (298, 153)]","[(339, 150), (345, 145), (352, 144), (358, 148), (353, 151), (346, 151)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  62  40]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 157  94]
  [202 157  94]
  [202 157  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 157  94]
  [202 157  94]
  [202 157  94]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 157  94]
  [202 157  94]
  [202 157  94]]]",0.3235420259543751,"[(293, 150), (298, 146), (305, 146), (312, 150), (305, 152), (298, 152)]","[(339, 149), (345, 144), (351, 144), (357, 147), (352, 150), (345, 150)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  40]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[195 154  98]
  [195 154  98]
  [195 154  98]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]]",0.3246844750197061,"[(292, 150), (297, 146), (304, 146), (311, 150), (304, 152), (297, 152)]","[(338, 149), (343, 144), (350, 144), (356, 147), (351, 149), (344, 150)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]]",0.29112393912672996,"[(292, 150), (297, 146), (304, 146), (310, 150), (304, 152), (297, 152)]","[(337, 150), (343, 145), (350, 145), (356, 148), (351, 150), (344, 150)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]]",0.27306625554205727,"[(292, 153), (298, 150), (304, 150), (310, 153), (304, 155), (298, 155)]","[(337, 153), (342, 149), (349, 149), (355, 151), (349, 154), (343, 154)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]]",0.24240363113389046,"[(294, 157), (299, 156), (305, 155), (311, 157), (305, 159), (299, 159)]","[(336, 157), (341, 154), (347, 154), (352, 156), (347, 158), (341, 158)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [203 158  95]
  [203 158  95]
  [203 158  95]]]",0.21978242403798542,"[(291, 160), (297, 158), (302, 158), (309, 160), (302, 162), (296, 162)]","[(334, 159), (340, 157), (346, 156), (351, 158), (346, 160), (340, 160)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]]",0.23308440839953978,"[(290, 163), (296, 161), (302, 161), (308, 164), (302, 165), (295, 166)]","[(333, 163), (338, 160), (344, 160), (350, 161), (345, 164), (339, 164)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]

 [[192 151  95]
  [192 151  95]
  [192 151  95]
  ...
  [199 157  93]
  [199 157  93]
  [199 157  93]]]",0.23195310930820073,"[(290, 166), (294, 164), (300, 164), (307, 166), (300, 168), (294, 168)]","[(331, 165), (336, 163), (342, 162), (348, 164), (343, 166), (337, 166)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [201 156  93]
  [201 156  93]
  [201 156  93]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [201 156  93]
  [201 156  93]
  [201 156  93]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [201 156  93]
  [201 156  93]
  [201 156  93]]]",0.20929384364552261,"[(288, 168), (293, 167), (299, 166), (305, 168), (299, 170), (294, 171)]","[(329, 167), (334, 165), (340, 165), (345, 166), (341, 169), (335, 169)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]

 [[194 153  97]
  [194 153  97]
  [194 153  97]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]]",0.1862933616867391,"[(287, 171), (292, 169), (298, 169), (304, 170), (298, 172), (292, 173)]","[(328, 169), (333, 166), (339, 166), (344, 167), (339, 169), (334, 170)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 21   7   0]
  ...
  [ 19   0  14]
  [ 20   0  15]
  [ 20   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 76  62  42]
  ...
  [ 67  45  62]
  [ 68  46  63]
  [ 68  46  63]]

 [[136 115  87]
  [136 115  87]
  [134 116  87]
  ...
  [119  93 127]
  [120  94 128]
  [120  94 128]]

 ...

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]

 [[192 150  96]
  [192 150  96]
  [192 150  96]
  ...
  [202 156  96]
  [202 156  96]
  [202 156  96]]]",0.2073697205698446,"[(286, 172), (291, 170), (297, 170), (303, 172), (297, 174), (291, 174)]","[(326, 169), (331, 167), (337, 166), (342, 167), (338, 170), (332, 170)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 17   0  14]
  [ 18   0  15]
  [ 18   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 65  45  62]
  [ 66  46  63]
  [ 66  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [115  92 125]
  [117  94 127]
  [117  94 127]]

 ...

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [194 150  91]
  [194 150  91]
  [194 150  91]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [194 150  91]
  [194 150  91]
  [194 150  91]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [194 150  91]
  [194 150  91]
  [194 150  91]]]",0.1972574607881179,"[(285, 173), (290, 171), (296, 171), (301, 172), (296, 174), (290, 174)]","[(325, 169), (330, 167), (335, 167), (341, 167), (336, 170), (331, 170)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 17   0  14]
  [ 18   0  15]
  [ 18   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 65  45  62]
  [ 66  46  63]
  [ 66  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [115  92 125]
  [117  94 127]
  [117  94 127]]

 ...

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]]",0.20975071892130204,"[(284, 173), (289, 172), (294, 171), (300, 172), (294, 174), (289, 175)]","[(323, 169), (328, 167), (333, 167), (339, 167), (334, 170), (329, 170)]",0
"[[[ 23   8   0]
  [ 23   8   0]
  [ 23   8   0]
  ...
  [ 17   0  14]
  [ 18   0  15]
  [ 18   0  15]]

 [[ 78  63  38]
  [ 78  63  38]
  [ 78  63  38]
  ...
  [ 65  45  62]
  [ 66  46  63]
  [ 66  46  63]]

 [[136 115  87]
  [136 115  87]
  [136 115  87]
  ...
  [115  92 125]
  [117  94 127]
  [117  94 127]]

 ...

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]]",0.19415614738250692,"[(282, 172), (287, 170), (292, 170), (298, 171), (292, 173), (287, 173)]","[(322, 168), (327, 166), (332, 166), (338, 166), (333, 169), (328, 169)]",0
"[[[ 21   8   0]
  [ 21   8   0]
  [ 21   8   0]
  ...
  [ 17   0  14]
  [ 18   0  15]
  [ 18   0  15]]

 [[ 76  63  38]
  [ 76  63  38]
  [ 76  63  38]
  ...
  [ 65  45  62]
  [ 66  46  63]
  [ 66  46  63]]

 [[134 116  87]
  [134 116  87]
  [134 116  87]
  ...
  [115  92 125]
  [117  94 127]
  [117  94 127]]

 ...

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]

 [[181 143  93]
  [181 143  93]
  [181 143  93]
  ...
  [193 149  90]
  [193 149  90]
  [193 149  90]]]",0.1936001268245912,"[(281, 172), (285, 170), (291, 169), (297, 170), (291, 172), (286, 173)]","[(320, 168), (325, 166), (330, 165), (336, 166), (331, 168), (325, 169)]",1
"[[[ 21   8   0]
  [ 21   8   0]
  [ 21   8   0]
  ...
  [ 19   0  12]
  [ 19   0  12]
  [ 20   0  13]]

 [[ 76  63  38]
  [ 76  63  38]
  [ 76  63  38]
  ...
  [ 67  45  60]
  [ 67  45  60]
  [ 68  46  61]]

 [[134 116  87]
  [134 116  87]
  [134 116  87]
  ...
  [119  94 126]
  [119  94 126]
  [120  95 127]]

 ...

 [[187 148  95]
  [187 148  95]
  [187 148  95]
  ...
  [197 150  92]
  [197 150  92]
  [197 150  92]]

 [[187 148  95]
  [187 148  95]
  [187 148  95]
  ...
  [197 150  92]
  [197 150  92]
  [197 150  92]]

 [[187 148  95]
  [187 148  95]
  [187 148  95]
  ...
  [197 150  92]
  [197 150  92]
  [197 150  92]]]",0.163735513480471,"[(279, 171), (284, 170), (289, 169), (295, 169), (290, 172), (285, 172)]","[(318, 166), (323, 165), (328, 164), (333, 164), (329, 167), (324, 167)]",1
"[[[ 19   8   0]
  [ 19   8   0]
  [ 19   8   0]
  ...
  [ 19   0  11]
  [ 19   0  11]
  [ 20   0  12]]

 [[ 74  63  38]
  [ 74  63  38]
  [ 74  63  38]
  ...
  [ 67  46  59]
  [ 67  46  59]
  [ 68  47  60]]

 [[132 116  87]
  [132 116  87]
  [132 116  87]
  ...
  [119  95 124]
  [119  95 124]
  [120  96 125]]

 ...

 [[189 147  93]
  [189 147  93]
  [189 147  93]
  ...
  [198 152  92]
  [198 152  92]
  [198 152  92]]

 [[189 147  93]
  [189 147  93]
  [189 147  93]
  ...
  [198 152  92]
  [198 152  92]
  [198 152  92]]

 [[189 147  93]
  [189 147  93]
  [189 147  93]
  ...
  [198 152  92]
  [198 152  92]
  [198 152  92]]]",0.2005826746955581,"[(277, 170), (282, 169), (287, 168), (293, 169), (288, 171), (282, 172)]","[(317, 166), (322, 164), (327, 164), (332, 164), (328, 167), (322, 167)]",0
