Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,樣本1-3(5 sec) 標準差,樣本1-3(5 sec)平均數,樣本1-3(5 sec)變異數,,母體1-3(5 sec) 標準差,
903_792.mp4,22.68,12,1.538272836,3,3,4,3,,0.577350269,3.333333333,0.333333333,,,
904_046.mp4,11.96666667,6,3.403200531,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
905_860.mp4,12.73333333,5,1.529999971,0,2,0,1,,1.154700538,0.666666667,1.333333333,,,
906_847.mp4,12.96666667,38,0.621756753,14,15,0,14.5,,8.386497084,9.666666667,70.33333333,,,
907_795.mp4,17.5,1,0,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
908_207.mp4,27.79166667,14,2.527843934,5,2,3,2.8,,1.527525232,3.333333333,2.333333333,,,
909_857.mp4,21.23333333,0,0,0,0,0,0,,0,0,0,,,
910_911.mp4,9.733333333,0,0,0,0,0,0,,0,0,0,,,
911_910.mp4,10.96666667,30,0.507586208,14,13,0,13.5,,7.810249676,9,61,,,
912_927.mp4,25.88,0,0,0,0,0,0,,0,0,0,,,
913_893.mp4,21.13333333,37,0.598861092,11,15,8,9.25,,3.511884584,11.33333333,12.33333333,,,
914_899.mp4,10.23333333,22,0.640857129,9,12,0,10.5,,6.244997998,7,39,,,
915_895.mp4,14.08,10,1.515222205,3,4,0,3.5,,2.081665999,2.333333333,4.333333333,,,
916_783.mp4,16.13333333,2,0.455999851,2,0,0,0.666666667,,1.154700538,0.666666667,1.333333333,,,
917_924.mp4,17.92,0,0,0,0,0,0,,0,0,0,,,
918_934.mp4,18.88,7,2.865000327,2,0,4,2,,2,2,4,,,
919_015.mp4,17.8,2,8.548993826,1,1,0,0.666666667,,0.577350269,0.666666667,0.333333333,,,
920_811.mp4,14.84,19,0.948388855,7,8,0,7.5,,4.358898944,5,19,,,
921_569.mp4,9.866666667,0,0,0,0,0,0,,0,0,0,,,
922_898.mp4,24.64,7,4.267502507,3,0,1,1.25,,1.527525232,1.333333333,2.333333333,,,
923_023.mp4,24.08,0,0,0,0,0,0,,0,0,0,,,
924_917.mp4,49.92,8,6.932428973,1,0,1,0.888888889,,0.577350269,0.666666667,0.333333333,,,
925_933.mp4,11.86666667,0,0,0,0,0,0,,0,0,0,,,
926_900.mp4,13.32,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
927_912.mp4,27.88,38,0.806377585,9,6,8,7.4,,1.527525232,7.666666667,2.333333333,,,
928_160.mp4,12.53333333,3,5.396996856,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
929_962.mp4,15.4,0,0,0,0,0,0,,0,0,0,,,
930_763.mp4,14.93333333,45,0.449886398,15,15,0,15,,8.660254038,10,75,,,
931_936.mp4,12.76,2,2.070997,2,0,0,1,,1.154700538,0.666666667,1.333333333,,,
932_384.mp4,19.36,26,0.866278753,7,8,6,7,,1,7,1,,,
933_925.mp4,16.46666667,24,0.752130508,8,10,6,8,,2,8,4,,,
934_918.mp4,15.08,0,0,0,0,0,0,,0,0,0,,,
935_733.mp4,21.6,4,7.900666873,1,1,1,0.75,,0,1,0,,,
936_931.mp4,11.88,7,1.635333419,3,4,0,3.5,,2.081665999,2.333333333,4.333333333,,,
937_888.mp4,18.2,0,0,0,0,0,0,,0,0,0,,,
938_987.mp4,14.76,0,0,0,0,0,0,,0,0,0,,,
939_115.mp4,17.03333333,26,0.86575881,6,8,9,7.666666667,,1.527525232,7.666666667,2.333333333,,,
940_941.mp4,12.36,7,2.137333234,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
941_940.mp4,19.76,33,0.686218753,10,6,8,8,,2,8,4,,,
942_943.mp4,19.8,29,0.788108059,10,6,8,8,,2,8,4,,,
943_942.mp4,18.8,0,0,0,0,0,0,,0,0,0,,,
944_032.mp4,11.4,5,0.44925642,5,0,0,2.5,,2.886751346,1.666666667,8.333333333,,,
945_044.mp4,25.36666667,20,1.759578692,6,3,3,3.8,,1.732050808,4,3,,,
946_049.mp4,15.4,25,0.870208532,9,9,5,7.666666667,,2.309401077,7.666666667,5.333333333,,,
947_951.mp4,21.36666667,39,0.735315812,12,9,9,9.25,,1.732050808,10,3,,,
948_965.mp4,14.46666667,2,18.44600034,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
949_868.mp4,22.86666667,0,0,0,0,0,0,,0,0,0,,,
950_836.mp4,25.43333333,51,0.873299975,10,7,13,10.2,,3,10,9,,,
951_947.mp4,39.2,2,31.69597125,1,0,0,0.285714286,,0.577350269,0.333333333,0.333333333,,,
952_882.mp4,23.33333333,0,0,0,0,0,0,,0,0,0,,,
953_974.mp4,14.04,33,0.486562543,12,12,0,12,,6.92820323,8,48,,,
954_976.mp4,15.04,5,3.217498183,1,1,3,1.666666667,,1.154700538,1.666666667,1.333333333,,,
955_078.mp4,21.24,10,2.384777546,2,4,1,2.5,,1.527525232,2.333333333,2.333333333,,,
956_958.mp4,21.68,18,1.408235634,8,1,1,3.5,,4.041451884,3.333333333,16.33333333,,,
957_959.mp4,13.93333333,20,1.307052675,8,3,0,5.5,,4.041451884,3.666666667,16.33333333,,,
958_956.mp4,15.68,3,8.505015016,1,1,0,0.666666667,,0.577350269,0.666666667,0.333333333,,,
959_957.mp4,16.06666667,21,1.421099973,7,6,7,6.666666667,,0.577350269,6.666666667,0.333333333,,,
960_999.mp4,11.5,35,0.450617643,15,15,0,15,,8.660254038,10,75,,,
961_069.mp4,10.76666667,6,1.070600557,6,0,0,3,,3.464101615,2,12,,,
962_929.mp4,15.33333333,8,2.160285813,3,4,1,2.666666667,,1.527525232,2.666666667,2.333333333,,,
963_879.mp4,23.06666667,69,0.451941147,15,15,15,15,,0,15,0,,,
964_174.mp4,7.516666667,0,0,0,0,0,0,,0,0,0,,,
965_948.mp4,11.6,4,5.272000074,2,1,0,1.5,,1,1,1,,,
966_988.mp4,14.56,0,0,0,0,0,0,,0,0,0,,,
967_984.mp4,16.48,11,1.69200294,3,3,4,3.333333333,,0.577350269,3.333333333,0.333333333,,,
968_884.mp4,12,10,0.720107953,8,2,0,5,,4.163331999,3.333333333,17.33333333,,,
969_897.mp4,14.24,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
970_973.mp4,19.04,1,0,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
971_564.mp4,11.8,31,0.693699876,15,13,0,14,,8.144527815,9.333333333,66.33333333,,,
972_718.mp4,12.44,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
973_970.mp4,21.32,22,1.112380845,5,5,3,5,,1.154700538,4.333333333,1.333333333,,,
974_953.mp4,12.72,32,0.451064471,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
975_978.mp4,10.13333333,0,0,0,0,0,0,,0,0,0,,,
976_954.mp4,13.12,0,0,0,0,0,0,,0,0,0,,,
977_075.mp4,21.7,5,5.175007582,2,2,0,1.25,,1.154700538,1.333333333,1.333333333,,,
978_975.mp4,25.23333333,30,1.102310345,7,6,5,6,,1,6,1,,,
979_875.mp4,11.16666667,5,3.308250189,1,3,0,2,,1.527525232,1.333333333,2.333333333,,,
980_992.mp4,15.32,0,0,0,0,0,0,,0,0,0,,,
981_985.mp4,14.88,21,0.785199964,5,8,0,6.5,,4.041451884,4.333333333,16.33333333,,,
982_004.mp4,33.8,19,1.99938884,2,3,4,2.833333333,,1,3,1,,,
983_113.mp4,16.24,14,1.332540695,5,5,2,4,,1.732050808,4,3,,,
984_967.mp4,13.56,0,0,0,0,0,0,,0,0,0,,,
985_981.mp4,13.72,5,2.610250115,3,2,0,2.5,,1.527525232,1.666666667,2.333333333,,,
986_994.mp4,33.12,23,1.536727255,3,5,2,3,,1.527525232,3.333333333,2.333333333,,,
987_938.mp4,23,58,0.449842064,13,12,13,12.5,,0.577350269,12.66666667,0.333333333,,,
988_966.mp4,18.2,46,0.449977748,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
989_993.mp4,38.4,27,1.654384631,3,1,4,3,,1.527525232,2.666666667,2.333333333,,,
990_008.mp4,12.2,6,1.647000217,4,2,0,3,,2,2,4,,,
991_064.mp4,16.08,9,2.008000344,3,3,3,3,,0,3,0,,,
992_980.mp4,28.72,3,3.0600003,0,2,1,0.6,,1,1,1,,,
993_989.mp4,16.36,7,2.655000011,3,3,1,2.333333333,,1.154700538,2.333333333,1.333333333,,,
994_986.mp4,12.64,7,1.934833328,3,3,0,3,,1.732050808,2,3,,,
995_233.mp4,18.26666667,8,0.764857497,0,3,5,2.666666667,,2.516611478,2.666666667,6.333333333,,,
996_056.mp4,12.48,32,0.449935398,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
997_040.mp4,17.52,3,0.517499804,1,2,0,1,,1,1,1,,,
998_561.mp4,11.46666667,10,1.571444485,5,4,0,4.5,,2.645751311,3,7,,,
999_960.mp4,11.16666667,6,1.574600172,2,4,0,3,,2,2,4,,,
